path,class_id
data/processed_rois\class_2\group12100_12100_12100015_1.jpg,2
data/processed_rois\class_6\group12100_12100_12100015_2.jpg,6
data/processed_rois\class_5\group12100_12100_12100015_3.jpg,5
data/processed_rois\class_4\group12100_12100_12100015_4.jpg,4
data/processed_rois\class_1\group12100_12100_12100015_5.jpg,1
data/processed_rois\class_1\group12100_12100_12100016_0.jpg,1
data/processed_rois\class_1\group12100_12100_12100016_1.jpg,1
data/processed_rois\class_3\group12100_12100_12100016_2.jpg,3
data/processed_rois\class_5\group12100_12100_12100016_3.jpg,5
data/processed_rois\class_6\group12100_12100_12100016_4.jpg,6
data/processed_rois\class_5\group12100_12100_12100016_5.jpg,5
data/processed_rois\class_4\group12100_12100_12100016_6.jpg,4
data/processed_rois\class_1\group12100_12100_12100016_7.jpg,1
data/processed_rois\class_1\group12100_12100_12100017_0.jpg,1
data/processed_rois\class_1\group12100_12100_12100017_1.jpg,1
data/processed_rois\class_3\group12100_12100_12100017_2.jpg,3
data/processed_rois\class_4\group12100_12100_12100017_3.jpg,4
data/processed_rois\class_6\group12100_12100_12100017_4.jpg,6
data/processed_rois\class_4\group12100_12100_12100017_5.jpg,4
data/processed_rois\class_3\group12100_12100_12100017_6.jpg,3
data/processed_rois\class_1\group12100_12100_12100018_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100018_1.jpg,2
data/processed_rois\class_4\group12100_12100_12100018_2.jpg,4
data/processed_rois\class_6\group12100_12100_12100018_3.jpg,6
data/processed_rois\class_5\group12100_12100_12100018_4.jpg,5
data/processed_rois\class_3\group12100_12100_12100018_5.jpg,3
data/processed_rois\class_1\group12100_12100_12100019_0.jpg,1
data/processed_rois\class_3\group12100_12100_12100019_1.jpg,3
data/processed_rois\class_2\group12100_12100_12100019_2.jpg,2
data/processed_rois\class_3\group12100_12100_12100019_3.jpg,3
data/processed_rois\class_4\group12100_12100_12100019_4.jpg,4
data/processed_rois\class_6\group12100_12100_12100019_5.jpg,6
data/processed_rois\class_3\group12100_12100_12100019_6.jpg,3
data/processed_rois\class_1\group12100_12100_12100019_7.jpg,1
data/processed_rois\class_1\group12100_12100_12100020_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100020_1.jpg,2
data/processed_rois\class_6\group12100_12100_12100020_2.jpg,6
data/processed_rois\class_5\group12100_12100_12100020_3.jpg,5
data/processed_rois\class_2\group12100_12100_12100020_4.jpg,2
data/processed_rois\class_3\group12100_12100_12100020_5.jpg,3
data/processed_rois\class_3\group12100_12100_12100020_6.jpg,3
data/processed_rois\class_2\group12100_12100_12100020_7.jpg,2
data/processed_rois\class_1\group12100_12100_12100021_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100021_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100021_2.jpg,3
data/processed_rois\class_4\group12100_12100_12100021_3.jpg,4
data/processed_rois\class_6\group12100_12100_12100021_4.jpg,6
data/processed_rois\class_5\group12100_12100_12100021_5.jpg,5
data/processed_rois\class_4\group12100_12100_12100021_6.jpg,4
data/processed_rois\class_1\group12100_12100_12100022_0.jpg,1
data/processed_rois\class_1\group12100_12100_12100022_1.jpg,1
data/processed_rois\class_3\group12100_12100_12100022_2.jpg,3
data/processed_rois\class_3\group12100_12100_12100022_3.jpg,3
data/processed_rois\class_6\group12100_12100_12100022_4.jpg,6
data/processed_rois\class_5\group12100_12100_12100022_5.jpg,5
data/processed_rois\class_1\group12100_12100_12100022_6.jpg,1
data/processed_rois\class_1\group12100_12100_12100023_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100023_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100023_2.jpg,3
data/processed_rois\class_3\group12100_12100_12100023_3.jpg,3
data/processed_rois\class_5\group12100_12100_12100023_4.jpg,5
data/processed_rois\class_6\group12100_12100_12100023_5.jpg,6
data/processed_rois\class_1\group12100_12100_12100024_0.jpg,1
data/processed_rois\class_3\group12100_12100_12100024_1.jpg,3
data/processed_rois\class_4\group12100_12100_12100024_2.jpg,4
data/processed_rois\class_6\group12100_12100_12100024_3.jpg,6
data/processed_rois\class_5\group12100_12100_12100024_4.jpg,5
data/processed_rois\class_1\group12100_12100_12100025_0.jpg,1
data/processed_rois\class_5\group12100_12100_12100025_1.jpg,5
data/processed_rois\class_6\group12100_12100_12100025_2.jpg,6
data/processed_rois\class_3\group12100_12100_12100025_3.jpg,3
data/processed_rois\class_5\group12100_12100_12100025_4.jpg,5
data/processed_rois\class_1\group12100_12100_12100026_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100026_1.jpg,2
data/processed_rois\class_2\group12100_12100_12100026_2.jpg,2
data/processed_rois\class_4\group12100_12100_12100026_3.jpg,4
data/processed_rois\class_6\group12100_12100_12100026_4.jpg,6
data/processed_rois\class_5\group12100_12100_12100026_5.jpg,5
data/processed_rois\class_3\group12100_12100_12100026_6.jpg,3
data/processed_rois\class_1\group12100_12100_12100027_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100027_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100027_2.jpg,3
data/processed_rois\class_4\group12100_12100_12100027_3.jpg,4
data/processed_rois\class_5\group12100_12100_12100027_4.jpg,5
data/processed_rois\class_6\group12100_12100_12100027_5.jpg,6
data/processed_rois\class_4\group12100_12100_12100027_6.jpg,4
data/processed_rois\class_1\group12100_12100_12100028_0.jpg,1
data/processed_rois\class_3\group12100_12100_12100028_1.jpg,3
data/processed_rois\class_4\group12100_12100_12100028_2.jpg,4
data/processed_rois\class_5\group12100_12100_12100028_3.jpg,5
data/processed_rois\class_1\group12100_12100_12100028_4.jpg,1
data/processed_rois\class_1\group12100_12100_12100029_0.jpg,1
data/processed_rois\class_3\group12100_12100_12100029_1.jpg,3
data/processed_rois\class_6\group12100_12100_12100029_2.jpg,6
data/processed_rois\class_5\group12100_12100_12100029_3.jpg,5
data/processed_rois\class_1\group12100_12100_12100029_4.jpg,1
data/processed_rois\class_2\group12100_12100_12100029_5.jpg,2
data/processed_rois\class_1\group12100_12100_12100030_0.jpg,1
data/processed_rois\class_3\group12100_12100_12100030_1.jpg,3
data/processed_rois\class_3\group12100_12100_12100030_2.jpg,3
data/processed_rois\class_5\group12100_12100_12100030_3.jpg,5
data/processed_rois\class_6\group12100_12100_12100030_4.jpg,6
data/processed_rois\class_1\group12100_12100_12100030_5.jpg,1
data/processed_rois\class_1\group12100_12100_12100031_0.jpg,1
data/processed_rois\class_3\group12100_12100_12100031_1.jpg,3
data/processed_rois\class_5\group12100_12100_12100031_2.jpg,5
data/processed_rois\class_6\group12100_12100_12100031_3.jpg,6
data/processed_rois\class_4\group12100_12100_12100031_4.jpg,4
data/processed_rois\class_2\group12100_12100_12100031_5.jpg,2
data/processed_rois\class_3\group12100_12100_12100031_6.jpg,3
data/processed_rois\class_1\group12100_12100_12100032_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100032_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100032_2.jpg,3
data/processed_rois\class_4\group12100_12100_12100032_3.jpg,4
data/processed_rois\class_5\group12100_12100_12100032_4.jpg,5
data/processed_rois\class_6\group12100_12100_12100032_5.jpg,6
data/processed_rois\class_5\group12100_12100_12100032_6.jpg,5
data/processed_rois\class_6\group12100_12100_12100032_7.jpg,6
data/processed_rois\class_2\group12100_12100_12100033_0.jpg,2
data/processed_rois\class_4\group12100_12100_12100033_1.jpg,4
data/processed_rois\class_4\group12100_12100_12100033_2.jpg,4
data/processed_rois\class_2\group12100_12100_12100033_3.jpg,2
data/processed_rois\class_1\group12100_12100_12100033_4.jpg,1
data/processed_rois\class_5\group12100_12100_12100033_5.jpg,5
data/processed_rois\class_1\group12100_12100_12100034_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100034_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100034_2.jpg,3
data/processed_rois\class_6\group12100_12100_12100034_3.jpg,6
data/processed_rois\class_5\group12100_12100_12100034_4.jpg,5
data/processed_rois\class_2\group12100_12100_12100035_0.jpg,2
data/processed_rois\class_1\group12100_12100_12100035_1.jpg,1
data/processed_rois\class_6\group12100_12100_12100035_2.jpg,6
data/processed_rois\class_4\group12100_12100_12100035_3.jpg,4
data/processed_rois\class_5\group12100_12100_12100035_4.jpg,5
data/processed_rois\class_4\group12100_12100_12100035_5.jpg,4
data/processed_rois\class_3\group12100_12100_12100035_6.jpg,3
data/processed_rois\class_1\group12100_12100_12100036_0.jpg,1
data/processed_rois\class_4\group12100_12100_12100036_1.jpg,4
data/processed_rois\class_6\group12100_12100_12100036_2.jpg,6
data/processed_rois\class_5\group12100_12100_12100036_3.jpg,5
data/processed_rois\class_2\group12100_12100_12100036_4.jpg,2
data/processed_rois\class_1\group12100_12100_12100037_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100037_1.jpg,2
data/processed_rois\class_4\group12100_12100_12100037_2.jpg,4
data/processed_rois\class_6\group12100_12100_12100037_3.jpg,6
data/processed_rois\class_3\group12100_12100_12100037_4.jpg,3
data/processed_rois\class_1\group12100_12100_12100038_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100038_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100038_2.jpg,3
data/processed_rois\class_4\group12100_12100_12100038_3.jpg,4
data/processed_rois\class_5\group12100_12100_12100038_4.jpg,5
data/processed_rois\class_6\group12100_12100_12100038_5.jpg,6
data/processed_rois\class_1\group12100_12100_12100039_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100039_1.jpg,2
data/processed_rois\class_5\group12100_12100_12100039_2.jpg,5
data/processed_rois\class_6\group12100_12100_12100039_3.jpg,6
data/processed_rois\class_4\group12100_12100_12100039_4.jpg,4
data/processed_rois\class_3\group12100_12100_12100039_5.jpg,3
data/processed_rois\class_1\group12100_12100_12100040_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100040_1.jpg,2
data/processed_rois\class_5\group12100_12100_12100040_2.jpg,5
data/processed_rois\class_6\group12100_12100_12100040_3.jpg,6
data/processed_rois\class_1\group12100_12100_12100041_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100041_1.jpg,2
data/processed_rois\class_4\group12100_12100_12100041_2.jpg,4
data/processed_rois\class_5\group12100_12100_12100041_3.jpg,5
data/processed_rois\class_6\group12100_12100_12100041_4.jpg,6
data/processed_rois\class_1\group12100_12100_12100042_0.jpg,1
data/processed_rois\class_3\group12100_12100_12100042_1.jpg,3
data/processed_rois\class_5\group12100_12100_12100042_2.jpg,5
data/processed_rois\class_6\group12100_12100_12100042_3.jpg,6
data/processed_rois\class_2\group12100_12100_12100042_4.jpg,2
data/processed_rois\class_1\group12100_12100_12100042_5.jpg,1
data/processed_rois\class_1\group12100_12100_12100043_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100043_1.jpg,2
data/processed_rois\class_4\group12100_12100_12100043_2.jpg,4
data/processed_rois\class_6\group12100_12100_12100043_3.jpg,6
data/processed_rois\class_4\group12100_12100_12100043_4.jpg,4
data/processed_rois\class_1\group12100_12100_12100044_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100044_1.jpg,2
data/processed_rois\class_4\group12100_12100_12100044_2.jpg,4
data/processed_rois\class_5\group12100_12100_12100044_3.jpg,5
data/processed_rois\class_6\group12100_12100_12100044_4.jpg,6
data/processed_rois\class_3\group12100_12100_12100044_5.jpg,3
data/processed_rois\class_1\group12100_12100_12100044_6.jpg,1
data/processed_rois\class_1\group12100_12100_12100045_0.jpg,1
data/processed_rois\class_3\group12100_12100_12100045_1.jpg,3
data/processed_rois\class_4\group12100_12100_12100045_2.jpg,4
data/processed_rois\class_6\group12100_12100_12100045_3.jpg,6
data/processed_rois\class_4\group12100_12100_12100045_4.jpg,4
data/processed_rois\class_1\group12100_12100_12100046_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100046_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100046_2.jpg,3
data/processed_rois\class_4\group12100_12100_12100046_3.jpg,4
data/processed_rois\class_6\group12100_12100_12100046_4.jpg,6
data/processed_rois\class_5\group12100_12100_12100046_5.jpg,5
data/processed_rois\class_1\group12100_12100_12100047_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100047_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100047_2.jpg,3
data/processed_rois\class_5\group12100_12100_12100047_3.jpg,5
data/processed_rois\class_6\group12100_12100_12100047_4.jpg,6
data/processed_rois\class_4\group12100_12100_12100047_5.jpg,4
data/processed_rois\class_1\group12100_12100_12100048_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100048_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100048_2.jpg,3
data/processed_rois\class_3\group12100_12100_12100048_3.jpg,3
data/processed_rois\class_3\group12100_12100_12100048_4.jpg,3
data/processed_rois\class_4\group12100_12100_12100048_5.jpg,4
data/processed_rois\class_1\group12100_12100_12100049_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100049_1.jpg,2
data/processed_rois\class_5\group12100_12100_12100049_2.jpg,5
data/processed_rois\class_6\group12100_12100_12100049_3.jpg,6
data/processed_rois\class_1\group12100_12100_12100050_0.jpg,1
data/processed_rois\class_3\group12100_12100_12100050_1.jpg,3
data/processed_rois\class_4\group12100_12100_12100050_2.jpg,4
data/processed_rois\class_6\group12100_12100_12100050_3.jpg,6
data/processed_rois\class_1\group12100_12100_12100051_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100051_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100051_2.jpg,3
data/processed_rois\class_3\group12100_12100_12100051_3.jpg,3
data/processed_rois\class_5\group12100_12100_12100051_4.jpg,5
data/processed_rois\class_6\group12100_12100_12100051_5.jpg,6
data/processed_rois\class_1\group12100_12100_12100052_0.jpg,1
data/processed_rois\class_3\group12100_12100_12100052_1.jpg,3
data/processed_rois\class_4\group12100_12100_12100052_2.jpg,4
data/processed_rois\class_4\group12100_12100_12100052_3.jpg,4
data/processed_rois\class_1\group12100_12100_12100053_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100053_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100053_2.jpg,3
data/processed_rois\class_5\group12100_12100_12100053_3.jpg,5
data/processed_rois\class_6\group12100_12100_12100053_4.jpg,6
data/processed_rois\class_6\group12100_12100_12100053_5.jpg,6
data/processed_rois\class_3\group12100_12100_12100054_0.jpg,3
data/processed_rois\class_4\group12100_12100_12100054_1.jpg,4
data/processed_rois\class_6\group12100_12100_12100054_2.jpg,6
data/processed_rois\class_5\group12100_12100_12100054_3.jpg,5
data/processed_rois\class_4\group12100_12100_12100054_4.jpg,4
data/processed_rois\class_1\group12100_12100_12100055_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100055_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100055_2.jpg,3
data/processed_rois\class_4\group12100_12100_12100055_3.jpg,4
data/processed_rois\class_5\group12100_12100_12100055_4.jpg,5
data/processed_rois\class_6\group12100_12100_12100055_5.jpg,6
data/processed_rois\class_4\group12100_12100_12100055_6.jpg,4
data/processed_rois\class_1\group12100_12100_12100056_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100056_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100056_2.jpg,3
data/processed_rois\class_3\group12100_12100_12100056_3.jpg,3
data/processed_rois\class_6\group12100_12100_12100056_4.jpg,6
data/processed_rois\class_1\group12100_12100_12100057_0.jpg,1
data/processed_rois\class_6\group12100_12100_12100057_1.jpg,6
data/processed_rois\class_1\group12100_12100_12100057_2.jpg,1
data/processed_rois\class_2\group12100_12100_12100057_3.jpg,2
data/processed_rois\class_5\group12100_12100_12100057_4.jpg,5
data/processed_rois\class_6\group12100_12100_12100057_5.jpg,6
data/processed_rois\class_1\group12100_12100_12100058_0.jpg,1
data/processed_rois\class_3\group12100_12100_12100058_1.jpg,3
data/processed_rois\class_4\group12100_12100_12100058_2.jpg,4
data/processed_rois\class_6\group12100_12100_12100058_3.jpg,6
data/processed_rois\class_3\group12100_12100_12100058_4.jpg,3
data/processed_rois\class_1\group12100_12100_12100059_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100059_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100059_2.jpg,3
data/processed_rois\class_4\group12100_12100_12100059_3.jpg,4
data/processed_rois\class_6\group12100_12100_12100059_4.jpg,6
data/processed_rois\class_5\group12100_12100_12100059_5.jpg,5
data/processed_rois\class_4\group12100_12100_12100059_6.jpg,4
data/processed_rois\class_1\group12100_12100_12100060_0.jpg,1
data/processed_rois\class_2\group12100_12100_12100060_1.jpg,2
data/processed_rois\class_3\group12100_12100_12100060_2.jpg,3
data/processed_rois\class_4\group12100_12100_12100060_3.jpg,4
data/processed_rois\class_6\group12100_12100_12100060_4.jpg,6
data/processed_rois\class_5\group12100_12100_12100060_5.jpg,5
data/processed_rois\class_3\group12100_12100_12100060_6.jpg,3
data/processed_rois\class_1\group12100_12100_12100060_7.jpg,1
